movieId,movieTitle,movieAlias,releaseDate,imdbId,tmdbId
1685,I Love You Not I Love You,,1996,116592.0,45565.0
1686,Red Corner,,1997,119994.0,9407.0
1687,The Jackal,,1997,119395.0,4824.0
1688,Anastasia,,1997,118617.0,9444.0
1689,The Man Who Knew Too Little,,1997,120483.0,9414.0
1690,Alien: Resurrection,,1997,118583.0,8078.0
1693,Amistad,,1997,118607.0,11831.0
1694,The Apostle,,1997,118632.0,2895.0
1695,Artemisia,,1997,123385.0,39177.0
1696,Bent,,1997,118698.0,19601.0
1699,The Butcher Boy,,1997,118804.0,22797.0
1701,Deconstructing Harry,,1997,118954.0,2639.0
1702,Flubber,,1997,119137.0,9574.0
1703,For Richer or Poorer,,1997,119142.0,10371.0
1704,Good Will Hunting,,1997,119217.0,489.0
1707,Home Alone 3,,1997,119303.0,9714.0
1711,Midnight in the Garden of Good and Evil,,1997,119668.0,8197.0
1713,Mouse Hunt,,1997,119715.0,6283.0
1717,Scream 2,,1997,120082.0,4233.0
1718,Stranger in the House,,1997,120222.0,191874.0
1719,The Sweet Hereafter,,1997,120255.0,10217.0
1721,Titanic,,1997,120338.0,597.0
1722,Tomorrow Never Dies,,1997,120347.0,714.0
1726,The Postman,,1997,119925.0,9922.0
1727,The Horse Whisperer,,1998,119314.0,547.0
1729,Jackie Brown,,1997,119396.0,184.0
1730,Kundun,,1997,119485.0,9746.0
1731,Mr. Magoo,,1997,119718.0,9438.0
1732,The Big Lebowski,,1998,118715.0,115.0
1733,Afterglow,,1997,118566.0,26941.0
1734,My Life in Pink,Ma vie en rose ,1997,119590.0,27103.0
1735,Great Expectations,,1998,119223.0,9410.0
1739,3 Ninjas: High Noon On Mega Mountain,,1998,118539.0,32302.0
1746,Senseless,,1998,120820.0,12538.0
1747,Wag the Dog,,1997,120885.0,586.0
1748,Dark City,,1998,118929.0,2666.0
1752,Hard Rain,,1998,120696.0,11258.0
1753,Half Baked,,1998,120693.0,9490.0
1754,Fallen,,1998,119099.0,9411.0
1755,Shooting Fish,,1997,120122.0,25719.0
1757,Fallen Angels,Duo luo tian shi ,1995,112913.0,11220.0
1759,Four Days in September,"O Que É Isso, Companheiro? ",1997,119815.0,21253.0
1760,Spice World,,1997,120185.0,6116.0
1762,Deep Rising,,1998,118956.0,9457.0
1767,Music From Another Room,,1998,119734.0,39424.0
1769,The Replacement Killers,,1998,120008.0,11702.0
1770,B. Monkey,,1998,120594.0,2923.0
1771,Night Flier,,1997,119784.0,12238.0
1772,Blues Brothers 2000,,1998,118747.0,11568.0
1777,The Wedding Singer,,1998,120888.0,11003.0
1779,Sphere,,1998,120184.0,10153.0
1783,Palmetto,,1998,120782.0,30949.0
1784,As Good as It Gets,,1997,119822.0,2898.0
1785,King of New York,,1990,99939.0,9558.0
1791,Twilight,,1998,119594.0,26269.0
1792,U.S. Marshals,,1998,120873.0,11808.0
1793,Welcome to Woop-Woop,,1997,120491.0,6970.0
1794,Love and Death on Long Island,,1997,119574.0,47452.0
1797,Everest,,1998,120661.0,21736.0
1798,Hush,,1998,118744.0,17941.0
1799,Suicide Kings,,1997,120241.0,10668.0
1801,The Man in the Iron Mask,,1998,120744.0,9313.0
1804,The Newton Boys,,1998,120769.0,42807.0
1805,Wild Things,,1998,120890.0,617.0
1806,Paulie,,1998,125454.0,36568.0
1807,A  Dry Place Cool,,1998,120642.0,37272.0
1809,Fireworks,Hana-bi ,1997,119250.0,5910.0
1810,Primary Colors,,1998,119942.0,9440.0
1812,Wide Awake,,1998,120510.0,32911.0
1816,Two Girls and a Guy,,1997,124179.0,32456.0
1821,The Object of My Affection,,1998,120772.0,17127.0
1824,Homegrown,,1998,119305.0,17133.0
1825,The Players Club,,1998,119905.0,19848.0
1826,Barney's Great Adventure,,1998,120598.0,17644.0
1827,The Big One,,1997,124295.0,1774.0
1829,Chinese Box,,1997,118851.0,30265.0
1831,Lost in Space,,1998,120738.0,2157.0
1833,Mercury Rising,,1998,120749.0,8838.0
1834,The Spanish Prisoner,,1997,120176.0,29193.0
1835,City of Angels,,1998,120632.0,795.0
1836,The Last Days of Disco,,1998,120728.0,16980.0
1837,The Odd Couple II,,1998,120773.0,27472.0
1839,My Giant,,1998,120765.0,47881.0
1840,He Got Game,,1998,124718.0,9469.0
1841,The Gingerbread Man,,1998,119196.0,12488.0
1844,Live Flesh,Carne trémula ,1997,118819.0,267.0
1845,Zero Effect,,1998,120906.0,16148.0
1848,The Borrowers,,1997,118755.0,9449.0
1855,Krippendorf's Tribe,,1998,120725.0,31220.0
1856,Kurt & Courtney,,1998,138563.0,13907.0
1857,The Real Blonde,,1997,119987.0,29825.0
1858,Mr. Nice Guy,Yat goh ho yan ,1997,117786.0,10622.0
1859,Taste of Cherry,Ta'm e guilass ,1997,120265.0,30020.0
1860,Character,Karakter ,1997,119448.0,17139.0
1862,Species II,,1998,120841.0,10216.0
1863,Major League: Back to the Minors,,1998,120742.0,9771.0
1866,The Big Hit,,1998,120609.0,9448.0
1867,Tarzan and the Lost City,,1998,120856.0,38618.0
1870,Texas Pop. 81 Dancer,,1998,118925.0,78373.0
1873,Les Misérables,,1998,119683.0,4415.0
1875,Clockwatchers,,1997,118866.0,55561.0
1876,Deep Impact,,1998,120647.0,8656.0
1881,Quest for Camelot,,1998,120800.0,18937.0
1882,Godzilla,,1998,120685.0,929.0
1883,Bulworth,,1998,118798.0,9452.0
1884,Fear and Loathing in Las Vegas,,1998,120669.0,1878.0
1885,The Opposite of Sex,,1998,120777.0,9844.0
1887,Almost Heroes,,1998,119053.0,14342.0
1888,Hope Floats,,1998,119313.0,9715.0
1889,Insomnia,,1997,119375.0,26610.0
1891,The Ugly,,1997,120401.0,40961.0
1892,A Perfect Murder,,1998,120787.0,1965.0
1893,Beyond Silence,Jenseits der Stille ,1996,116692.0,312.0
1894,Six Days Seven Nights,,1998,120828.0,6068.0
1895,Can't Hardly Wait,,1998,127723.0,15037.0
1897,High Art,,1998,139362.0,37636.0
1900,The Children of Heaven,Bacheha-Ye Aseman ,1997,118849.0,21334.0
1902,Dream for an Insomniac,,1996,116141.0,32284.0
1904,Henry Fool,,1997,122529.0,37410.0
1906,Mr. Jealousy,,1997,119717.0,53765.0
1907,Mulan,,1998,120762.0,10674.0
1909,The X-Files: Fight the Future,,1998,120902.0,846.0
1910,I Went Down,,1997,126344.0,12655.0
1911,Dr. Dolittle,,1998,118998.0,3050.0
1912,Out of Sight,,1998,120780.0,1389.0
1913,Picnic at Hanging Rock,,1975,73540.0,11020.0
1914,Smoke Signals,,1998,120321.0,20862.0
1916,Buffalo '66,a.k.a. Buffalo 66 ,1998,118789.0,9464.0
1917,Armageddon,,1998,120591.0,95.0
1918,Lethal Weapon 4,,1998,122151.0,944.0
1919,Madeline,,1998,123987.0,35680.0
1920,Small Soldiers,,1998,122718.0,11551.0
1921,Pi,,1998,138704.0,473.0
1922,Whatever,,1998,140688.0,102304.0
1923,There's Something About Mary,,1998,129387.0,544.0
1924,Plan 9 from Outer Space,,1959,52077.0,10513.0
1926,The Broadway Melody,,1929,19729.0,65203.0
1927,All Quiet on the Western Front,,1930,20629.0,143.0
1928,Cimarron,,1931,21746.0,42861.0
1929,Grand Hotel,,1932,22958.0,33680.0
1931,Mutiny on the Bounty,,1935,26752.0,12311.0
1932,The Great Ziegfeld,,1936,27698.0,43277.0
1933,The Life of Emile Zola,,1937,29146.0,43278.0
1934,You Can't Take It with You,,1938,30993.0,34106.0
1936,Mrs. Miniver,,1942,35093.0,27367.0
1937,Going My Way,,1944,36872.0,17661.0
1938,The Lost Weekend,,1945,37884.0,28580.0
1939,The Best Years of Our Lives,,1946,36868.0,887.0
1940,Gentleman's Agreement,,1947,39416.0,33667.0
1941,Hamlet,,1948,40416.0,23383.0
1942,All the King's Men,,1949,41113.0,25430.0
1944,From Here to Eternity,,1953,45793.0,11426.0
1945,On the Waterfront,,1954,47296.0,654.0
1946,Marty,,1955,48356.0,15919.0
1947,West Side Story,,1961,55614.0,1725.0
1948,Tom Jones,,1963,57590.0,5769.0
1949,A Man for All Seasons,,1966,60665.0,874.0
1950,In the Heat of the Night,,1967,61811.0,10633.0
1951,Oliver!,,1968,63385.0,17917.0
1952,Midnight Cowboy,,1969,64665.0,3116.0
1953,The French Connection,,1971,67116.0,1051.0
1954,Rocky,,1976,75148.0,1366.0
1955,Kramer vs. Kramer,,1979,79417.0,12102.0
1956,Ordinary People,,1980,81283.0,16619.0
1957,Chariots of Fire,,1981,82158.0,9443.0
1958,Terms of Endearment,,1983,86425.0,11050.0
1959,Out of Africa,,1985,89755.0,606.0
1960,The Last Emperor,,1987,93389.0,746.0
1961,Rain Man,,1988,95953.0,380.0
1962,Driving Miss Daisy,,1989,97239.0,403.0
1963,Take the Money and Run,,1969,65063.0,11485.0
1964,Klute,,1971,67309.0,466.0
1965,Repo Man,,1984,87995.0,13820.0
1966,Metropolitan,,1990,100142.0,15389.0
1967,Labyrinth,,1986,91369.0,13597.0
1968,The Breakfast Club,,1985,88847.0,2108.0
1969,A Nightmare on Elm Street 2: Freddy's Revenge,,1985,89686.0,10014.0
1970,A Nightmare on Elm Street 3: Dream Warriors,,1987,93629.0,10072.0
1971,A Nightmare on Elm Street 4: The Dream Master,,1988,95742.0,10131.0
1972,A Nightmare on Elm Street 5: The Dream Child,,1989,97981.0,10160.0
1973,Freddy's Dead: The Final Nightmare,"Nightmare on Elm Street Part 6: Freddy's Dead, A ",1991,101917.0,11284.0
1974,Friday the 13th,,1980,80761.0,4488.0
1975,Friday the 13th Part 2,,1981,82418.0,9725.0
1976,Friday the 13th Part 3: 3D,,1982,83972.0,9728.0
1977,Friday the 13th Part IV: The Final Chapter,,1984,87298.0,9730.0
1978,Friday the 13th Part V: A New Beginning,,1985,89173.0,9731.0
1979,Friday the 13th Part VI: Jason Lives,,1986,91080.0,10225.0
1980,Friday the 13th Part VII: The New Blood,,1988,95179.0,10281.0
1981,Friday the 13th Part VIII: Jason Takes Manhattan,,1989,97388.0,10283.0
1982,Halloween,,1978,77651.0,948.0
1983,Halloween II,,1981,82495.0,11281.0
1984,Halloween III: Season of the Witch,,1982,85636.0,10676.0
1985,Halloween 4: The Return of Michael Myers,,1988,95271.0,11357.0
1986,Halloween 5: The Revenge of Michael Myers,,1989,97474.0,11361.0
1987,Prom Night,,1980,81383.0,36599.0
1990,Prom Night IV: Deliver Us From Evil,,1992,105179.0,41769.0
1991,Child's Play,,1988,94862.0,10585.0
1992,Child's Play 2,,1990,99253.0,11186.0
1993,Child's Play 3,,1991,103956.0,11187.0
1994,Poltergeist,,1982,84516.0,609.0
1995,Poltergeist II: The Other Side,,1986,91778.0,11133.0
1996,Poltergeist III,,1988,95889.0,10306.0
1997,The Exorcist,,1973,70047.0,9552.0
1998,Exorcist II: The Heretic,,1977,76009.0,11586.0
1999,The Exorcist III,,1990,99528.0,11587.0
2000,Lethal Weapon,,1987,93409.0,941.0
2001,Lethal Weapon 2,,1989,97733.0,942.0
2002,Lethal Weapon 3,,1992,104714.0,943.0
2003,Gremlins,,1984,87363.0,927.0
2004,Gremlins 2: The New Batch,,1990,99700.0,928.0
2005,The Goonies,,1985,89218.0,9340.0
2006,The Mask of Zorro,,1998,120746.0,9342.0
2007,Polish Wedding,,1998,119910.0,38509.0
2008,Then the Fireworks This World,,1997,117898.0,60033.0
2009,Soylent Green,,1973,70723.0,12101.0
2010,Metropolis,,1927,17136.0,19.0
2011,Back to the Future Part II,,1989,96874.0,165.0
2012,Back to the Future Part III,,1990,99088.0,196.0
2013,The Poseidon Adventure,,1972,69113.0,551.0
2014,Freaky Friday,,1977,76054.0,16084.0
2015,The Absent-Minded Professor,,1961,54594.0,17984.0
2016,The Apple Dumpling Gang Rides Again,,1979,78790.0,22328.0
2017,Babes in Toyland,,1961,54649.0,32611.0
2018,Bambi,,1942,34492.0,3170.0
2019,Seven Samurai,Shichinin no samurai ,1954,47478.0,346.0
2020,Dangerous Liaisons,,1988,94947.0,859.0
2021,Dune,,1984,87182.0,841.0
2022,The Last Temptation of Christ,,1988,95497.0,11051.0
2023,The Godfather: Part III,,1990,99674.0,242.0
2024,The Rapture,,1991,102757.0,1411.0
2025,Lolita,,1997,119558.0,9769.0
2026,Disturbing Behavior,,1998,134619.0,9424.0
2027,Jane Austen's Mafia!,,1998,120741.0,9835.0
2028,Saving Private Ryan,,1998,120815.0,857.0
2032,The Barefoot Executive,,1971,66811.0,20173.0
2033,The Black Cauldron,,1985,88814.0,10957.0
2034,The Black Hole,,1979,78869.0,9570.0
2035,Blackbeard's Ghost,,1968,62737.0,16249.0
2036,Blank Check,,1994,109287.0,13962.0
2037,Candleshoe,,1977,75807.0,14612.0
2038,The Cat from Outer Space,,1978,77305.0,19378.0
2040,The Computer Wore Tennis Shoes,,1969,65566.0,29228.0
2041,Condorman,,1981,82199.0,19379.0
2042,D2: The Mighty Ducks,,1994,109520.0,11164.0
2043,Darby O'Gill and the Little People,,1959,52722.0,18887.0
2044,The Devil and Max Devlin,,1981,82263.0,40866.0
2046,Flight of the Navigator,,1986,91059.0,10122.0
2048,The Great Mouse Detective,,1986,91149.0,9994.0
2050,Herbie Goes Bananas,,1980,80861.0,12129.0
2051,Herbie Goes to Monte Carlo,,1977,76137.0,14140.0
2052,Hocus Pocus,,1993,107120.0,10439.0
2053,I Blew Up the Kid Honey,,1992,104437.0,11158.0
2054,I Shrunk the Kids Honey,,1989,97523.0,9354.0
2055,Hot Lead and Cold Feet,,1978,77698.0,28736.0
2056,In Search of the Castaways,,1962,56095.0,34774.0
2057,The Incredible Journey,,1963,57180.0,37969.0
2058,The Negotiator,,1998,120768.0,9631.0
2059,The Parent Trap,,1998,120783.0,9820.0
2060,BASEketball,,1998,131857.0,14013.0
2064,Roger & Me,,1989,98213.0,1779.0
2065,The Purple Rose of Cairo,,1985,89853.0,10849.0
2066,Out of the Past,,1947,39689.0,678.0
2067,Doctor Zhivago,,1965,59113.0,907.0
2068,Fanny and Alexander,Fanny och Alexander ,1982,83922.0,5961.0
2069,The Trip to Bountiful,,1985,90203.0,47908.0
2070,Tender Mercies,,1983,86423.0,42121.0
2071,And the Band Played On,,1993,106273.0,2887.0
2072,The 'burbs,,1989,96734.0,11974.0
2073,Fandango,,1985,89126.0,20348.0
2074,The Night Porter,"Portiere di notte, Il ",1974,71910.0,26648.0
2075,Mephisto,,1981,82736.0,11911.0
2076,Blue Velvet,,1986,90756.0,793.0
2077,The Journey of Natty Gann,,1985,89385.0,35144.0
2078,The Jungle Book,,1967,61852.0,9325.0
2080,Lady and the Tramp,,1955,48280.0,10340.0
2081,The Little Mermaid,,1989,97757.0,10144.0
2082,The Mighty Ducks,,1992,104868.0,10414.0
2083,The Muppet Christmas Carol,,1992,104940.0,10437.0
2084,Newsies,,1992,104990.0,15300.0
2085,101 Dalmatians,One Hundred and One Dalmatians ,1961,55254.0,12230.0
2087,Peter Pan,,1953,46183.0,10693.0
2088,Popeye,,1980,81353.0,11335.0
2089,The Rescuers Down Under,,1990,100477.0,11135.0
2090,The Rescuers,,1977,76618.0,11319.0
2091,Return from Witch Mountain,,1978,78158.0,14822.0
2092,The Return of Jafar,,1994,107952.0,15969.0
2093,Return to Oz,,1985,89908.0,13155.0
2094,The Rocketeer,,1991,102803.0,10249.0
2095,The Shaggy D.A.,,1976,75200.0,15943.0
2096,Sleeping Beauty,,1959,53285.0,10882.0
2097,Something Wicked This Way Comes,,1983,86336.0,24808.0
2098,Son of Flubber,,1963,57518.0,19762.0
2099,Song of the South,,1946,38969.0,13850.0
2100,Splash,,1984,88161.0,2619.0
2102,Steamboat Willie,,1928,19422.0,53565.0
2103,Tall Tale,,1995,111359.0,41841.0
2104,Tex,,1982,84783.0,27332.0
2105,Tron,,1982,84827.0,97.0
2106,Swing Kids,,1993,108265.0,10419.0
2107,Halloween H20: 20 Years Later,Halloween 7: The Revenge of Laurie Strode ,1998,120694.0,11675.0
2108,L.A. Story,,1991,102250.0,2107.0
2109,The Jerk,,1979,79367.0,6471.0
2110,Dead Men Don't Wear Plaid,,1982,83798.0,9442.0
2111,The Man with Two Brains,,1983,85894.0,11591.0
2112,Grand Canyon,,1991,101969.0,13697.0
2114,The Outsiders,,1983,86066.0,227.0
2115,Indiana Jones and the Temple of Doom,,1984,87469.0,87.0
2116,The Lord of the Rings,,1978,77869.0,123.0
2117,1984,Nineteen Eighty-Four ,1984,87803.0,9314.0
2118,The Dead Zone,,1983,85407.0,11336.0
2119,Maximum Overdrive,,1986,91499.0,9980.0
2120,Needful Things,,1993,107665.0,10657.0
2121,Cujo,,1983,85382.0,10489.0
2122,Children of the Corn,,1984,87050.0,10823.0
2123,All Dogs Go to Heaven,,1989,96787.0,11497.0
2124,The Addams Family,,1991,101272.0,2907.0
2125,Ever After: A Cinderella Story,,1998,120631.0,9454.0
2126,Snake Eyes,,1998,120832.0,8688.0
2130,Atlantic City,,1980,80388.0,23954.0
2131,Autumn Sonata,Höstsonaten ,1978,77711.0,12761.0
2132,Who's Afraid of Virginia Woolf?,,1966,61184.0,396.0
2133,Adventures in Babysitting,,1987,92513.0,14367.0
2134,Weird Science,,1985,90305.0,11814.0
2135,Doctor Dolittle,,1967,61584.0,16081.0
2136,The Nutty Professor,,1963,57372.0,18331.0
2137,Charlotte's Web,,1973,70016.0,15171.0
2138,Watership Down,,1978,78480.0,11837.0
2139,The Secret of NIMH,,1982,84649.0,11704.0
2140,The Dark Crystal,,1982,83791.0,11639.0
2141,An American Tail,,1986,90633.0,4978.0
2142,An American Tail: Fievel Goes West,,1991,101329.0,10380.0
2143,Legend,,1985,89469.0,11976.0
2144,Sixteen Candles,,1984,88128.0,15144.0
2145,Pretty in Pink,,1986,91790.0,11522.0
2146,St. Elmo's Fire,,1985,90060.0,11557.0
2147,The Clan of the Cave Bear,,1986,90848.0,13853.0
2148,House,,1986,91223.0,11415.0
2149,House II: The Second Story,,1987,93220.0,37530.0
2150,The Gods Must Be Crazy,,1980,80801.0,8393.0
2151,The Gods Must Be Crazy II,,1989,97443.0,11937.0
2152,Air Bud: Golden Receiver,,1998,140796.0,21661.0
2153,The Avengers,,1998,118661.0,9320.0
2154,How Stella Got Her Groove Back,,1998,120703.0,33644.0
2155,The Slums of Beverly Hills,,1998,120831.0,14662.0
2156,The Best Man,"Testimone dello sposo, Il ",1998,133413.0,125124.0
2159,Henry: Portrait of a Serial Killer,,1986,99763.0,10692.0
2160,Rosemary's Baby,,1968,63522.0,805.0
2161,The NeverEnding Story,,1984,88323.0,34584.0
2162,The NeverEnding Story II: The Next Chapter,,1990,100240.0,34636.0
2163,Attack of the Killer Tomatoes!,,1978,80391.0,2182.0
2164,Surf Nazis Must Die,,1987,94077.0,28070.0
2165,Your Friends and Neighbors,,1998,119517.0,77469.0
2166,Return to Paradise,,1998,124595.0,10278.0
2167,Blade,,1998,120611.0,36647.0
2169,Dead Man on Campus,,1998,118301.0,14557.0
2170,Wrongfully Accused,,1998,120901.0,9417.0
2171,Next Stop Wonderland,,1998,119778.0,41469.0
2172,Strike!,"a.k.a. All I Wanna Do, The Hairy Bird ",1998,120692.0,19381.0
2174,Beetlejuice,,1988,94721.0,4011.0
2175,Déjà Vu,,1997,119033.0,161795.0
2176,Rope,,1948,40746.0,1580.0
2177,Family Plot,,1976,74512.0,5854.0
2178,Frenzy,,1972,68611.0,573.0
2179,Topaz,,1969,65112.0,2370.0
2180,Torn Curtain,,1966,61107.0,5780.0
2181,Marnie,,1964,58329.0,506.0
2182,The Wrong Man,,1956,51207.0,22527.0
2183,The Man Who Knew Too Much,,1956,49470.0,574.0
2184,The Trouble with Harry,,1955,48750.0,11219.0
2185,I Confess,,1953,45897.0,30159.0
2186,Strangers on a Train,,1951,44079.0,845.0
2187,Stage Fright,,1950,42994.0,1978.0
2188,54,,1998,120577.0,3682.0
2190,Why Do Fools Fall In Love?,,1998,123324.0,46702.0
2193,Willow,,1988,96446.0,847.0
2194,The Untouchables,,1987,94226.0,117.0
2195,Dirty Work,,1998,120654.0,14577.0
2196,Knock Off,,1998,120724.0,37498.0
2201,The Paradine Case,,1947,39694.0,31667.0
2202,Lifeboat,,1944,37017.0,13321.0
2203,Shadow of a Doubt,,1943,36342.0,21734.0
2204,Saboteur,,1942,35279.0,31997.0
2205,Mr. & Mrs. Smith,,1941,33922.0,24197.0
2206,Suspicion,,1941,34248.0,11462.0
2207,Jamaica Inn,,1939,31505.0,31995.0
2208,The Lady Vanishes,,1938,30341.0,940.0
2210,Sabotage,,1936,28212.0,12684.0
2211,Secret Agent,,1936,28231.0,2761.0
2212,The Man Who Knew Too Much,,1934,25452.0,8208.0
2226,The Ring,,1927,18328.0,36056.0
2227,The Lodger: A Story of the London Fog,,1927,17075.0,2760.0
2231,Rounders,,1998,128442.0,10220.0
2232,Cube,,1997,123755.0,431.0
2236,Simon Birch,,1998,124879.0,22796.0
2239,Swept Away,Travolti da un insolito destino nell'azzurro mare d'Agosto ,1975,73817.0,37916.0
2240,My Bodyguard,,1980,81207.0,21873.0
2241,Class,,1983,85346.0,21500.0
2243,Broadcast News,,1987,92699.0,12626.0
2244,The Allnighter,,1987,92537.0,37818.0
2245,Working Girl,,1988,96463.0,3525.0
2247,Married to the Mob,,1988,95593.0,2321.0
2248,Say Anything...,,1989,98258.0,2028.0
2249,My Blue Heaven,,1990,100212.0,16384.0
2252,Hero,,1992,104412.0,10699.0
2253,Toys,,1992,105629.0,11597.0
2255,Young Doctors in Love,,1982,84938.0,47947.0
2256,Parasite,,1982,84472.0,48311.0
2257,No Small Affair,,1984,87810.0,44772.0
2259,Blame It on Rio,,1984,86973.0,14347.0
2260,Wisdom,,1986,92225.0,41090.0
2261,One Crazy Summer,,1986,91680.0,18282.0
2262,About Last Night...,,1986,90583.0,18169.0
2263,The Seventh Sign,,1988,96073.0,11082.0
2264,We're No Angels,,1989,98625.0,5971.0
2265,Nothing But Trouble,,1991,102558.0,11933.0
2266,The Butcher's Wife,,1991,101523.0,20096.0
2267,Mortal Thoughts,,1991,102469.0,30815.0
2268,A Few Good Men,,1992,104257.0,881.0
2269,Indecent Proposal,,1993,107211.0,4478.0
2271,Permanent Midnight,,1998,120788.0,22318.0
2272,One True Thing,,1998,120776.0,53113.0
2273,Rush Hour,,1998,120812.0,2109.0
2275,Six-String Samurai,,1998,118736.0,24746.0
2278,Ronin,,1998,122690.0,8195.0
2279,Urban Legend,,1998,146336.0,9877.0
2280,Clay Pigeons,,1998,118863.0,26618.0
2281,Monument Ave.,,1998,119802.0,21132.0
2282,Pecker,,1998,126604.0,11855.0
2283,The Sheltering Sky,,1990,100594.0,24016.0
2286,The Fiendish Plot of Dr. Fu Manchu,,1980,80731.0,3486.0
2287,Them!,,1954,47573.0,11071.0
2288,The Thing,,1982,84787.0,1091.0
2289,The Player,,1992,105151.0,10403.0
2290,Stardust Memories,,1980,81554.0,11337.0
2291,Edward Scissorhands,,1990,99487.0,162.0
2292,Overnight Delivery,,1998,117276.0,25723.0
2294,Antz,,1998,120587.0,8916.0
2295,The Impostors,,1998,120823.0,28134.0
2296,A Night at the Roxbury,,1998,120770.0,9429.0
2297,What Dreams May Come,,1998,120889.0,12159.0
2298,Strangeland,,1998,124102.0,27791.0
2300,The Producers,,1968,63462.0,30197.0
2301,History of the World: Part I,,1981,82517.0,10156.0
2302,My Cousin Vinny,,1992,104952.0,10377.0
2303,Nashville,,1975,73440.0,3121.0
2304,Love Is the Devil,,1998,119577.0,4975.0
2306,Holy Man,,1998,120701.0,9713.0
2307,One Tough Cop,,1998,122642.0,134368.0
2310,The Mighty,,1998,119670.0,9821.0
2311,2010: The Year We Make Contact,,1984,86837.0,4437.0
2312,Children of a Lesser God,,1986,90830.0,1890.0
2313,The Elephant Man,,1980,80678.0,1955.0
2314,Beloved,,1998,120603.0,39437.0
2315,Bride of Chucky,Child's Play 4 ,1998,144120.0,11932.0
2316,Practical Magic,,1998,120791.0,6435.0
2318,Happiness,,1998,147612.0,10683.0
2320,Apt Pupil,,1998,118636.0,9445.0
2321,Pleasantville,,1998,120789.0,2657.0
2322,Soldier,,1998,120157.0,9425.0
2323,The Cruise,,1998,150230.0,32326.0
2324,Life Is Beautiful,La Vita è bella ,1997,118799.0,637.0
2325,Orgazmo,,1997,124819.0,8675.0
2327,Tales from the Darkside: The Movie,,1990,100740.0,20701.0
2328,Vampires,,1998,120877.0,9945.0
2329,American History X,,1998,120586.0,73.0
2330,Hands on a Hard Body,,1996,116481.0,18603.0
2331,Living Out Loud,,1998,120722.0,46889.0
2332,Belly,,1998,158493.0,12888.0
2333,Gods and Monsters,,1998,120684.0,3033.0
2334,The Siege,,1998,133952.0,9882.0
2335,The Waterboy,,1998,120484.0,10663.0
2336,Elizabeth,,1998,127536.0,4518.0
2337,Velvet Goldmine,,1998,120879.0,1808.0
2338,I Still Know What You Did Last Summer,,1998,130018.0,3600.0
2339,I'll Be Home For Christmas,,1998,155753.0,17037.0
2340,Meet Joe Black,,1998,119643.0,297.0
2342,Hard Core Logo,,1996,116488.0,21589.0
2344,Runaway Train,,1985,89941.0,11893.0
2346,The Stepford Wives,,1975,73747.0,12223.0
2347,The Pope of Greenwich Village,,1984,87932.0,32081.0
2348,Sid and Nancy,,1986,91954.0,14924.0
2349,Mona Lisa,,1986,91538.0,10002.0
2350,Heart Condition,,1990,99750.0,41817.0
2351,Nights of Cabiria,"Notti di Cabiria, Le ",1957,50783.0,19426.0
2352,The Big Chill,,1983,85244.0,12560.0
2353,Enemy of the State,,1998,120660.0,9798.0
2354,The Rugrats Movie,,1998,134067.0,14444.0
2355,A Bug's Life,,1998,120623.0,9487.0
2356,Celebrity,,1998,120533.0,9466.0
2357,Central Station,Central do Brasil ,1998,140888.0,666.0
2358,Savior,,1998,120070.0,2042.0
2359,Waking Ned Devine,a.k.a. Waking Ned ,1998,166396.0,10162.0
2360,The Celebration,Festen ,1998,154420.0,309.0
2361,Pink Flamingos,,1972,69089.0,692.0
2362,Glen or Glenda,,1953,45826.0,24018.0
2363,Godzilla,Gojira ,1954,47034.0,1678.0
2364,Godzilla 1985: The Legend Is Reborn,Gojira ,Godzilla ,87344.0,39256.0
2365,King Kong vs. Godzilla,Kingukongu tai Gojira ,1962,56142.0,1680.0
2366,King Kong,,1933,24216.0,244.0
2367,King Kong,,1976,74751.0,10730.0
2368,King Kong Lives,,1986,91344.0,31947.0
2369,Desperately Seeking Susan,,1985,89017.0,8130.0
2370,The Emerald Forest,,1985,89087.0,11532.0
2371,Fletch,,1985,89155.0,9749.0
2372,Fletch Lives,,1989,97366.0,14628.0
2373,Red Sonja,,1985,89893.0,9626.0
2374,Gung Ho,,1986,91159.0,13698.0
2375,The Money Pit,,1986,91541.0,10466.0
2376,A View to a Kill,,1985,90264.0,707.0
2377,Lifeforce,,1985,89489.0,11954.0
2378,Police Academy,,1984,87928.0,9336.0
2379,Police Academy 2: Their First Assignment,,1985,89822.0,10157.0
2380,Police Academy 3: Back in Training,,1986,91777.0,12118.0
2381,Police Academy 4: Citizens on Patrol,,1987,93756.0,10587.0
2382,Police Academy 5: Assignment: Miami Beach,,1988,95882.0,11825.0
2383,Police Academy 6: City Under Siege,,1989,98105.0,11895.0
2384,Babe: Pig in the City,,1998,120595.0,9447.0
2385,Home Fries,,1998,119304.0,12257.0
2387,Very Bad Things,,1998,124198.0,10029.0
2388,Steam: The Turkish Bath,Hamam ,1997,119248.0,27104.0
2389,Psycho,,1998,155975.0,11252.0
2390,Little Voice,,1998,147004.0,8545.0
2391,A Simple Plan,,1998,120324.0,10223.0
2392,Jack Frost,,1998,141109.0,9745.0
2393,Star Trek: Insurrection,,1998,120844.0,200.0
2394,The Prince of Egypt,,1998,120794.0,9837.0
2395,Rushmore,,1998,128445.0,11545.0
