movieId,genresId
1927,13
1928,6
1928,17
1929,6
1929,5
1931,0
1931,6
1932,6
1932,14
1933,6
1934,3
1934,5
1936,6
1936,13
1937,3
1937,6
1937,14
1938,6
1939,6
1939,13
1940,6
1941,6
1942,6
1944,6
1944,5
1944,13
1945,8
1945,6
1946,6
1946,5
1947,6
1947,14
1947,5
1948,0
1948,3
1948,5
1949,6
1950,6
1950,11
1951,6
1951,14
1952,6
1953,7
1953,8
1953,9
1954,6
1955,6
1956,6
1957,6
1958,3
1958,6
1959,6
1959,5
1960,6
1961,6
1962,6
1963,3
1963,8
1964,6
1964,11
1965,3
1965,12
1966,3
1967,0
1967,4
1967,14
1968,3
1968,6
1969,10
1970,10
1970,9
1971,10
1971,9
1972,10
1973,10
1974,10
1974,11
1974,9
1975,10
1976,10
1977,10
1978,10
1979,10
1980,10
1981,10
1982,10
1983,10
1984,10
1985,10
1986,10
1987,10
1990,10
1991,10
1991,9
1992,10
1992,9
1993,3
1993,10
1993,9
1994,10
1994,9
1995,10
1995,9
1996,10
1996,9
1997,10
1997,11
1998,10
1999,10
2000,7
2000,3
2000,8
2000,6
2001,7
2001,3
2001,8
2001,6
2002,7
2002,3
2002,8
2002,6
2003,3
2003,10
2004,3
2004,10
2005,7
2005,0
2005,2
2005,3
2005,4
2006,7
2006,3
2006,5
2007,3
2008,8
2008,6
2008,18
2009,6
2009,11
2009,12
2009,9
2010,6
2010,12
2011,0
2011,3
2011,12
2012,0
2012,3
2012,12
2012,17
2013,7
2013,0
2013,6
2014,2
2014,3
2014,4
2015,2
2015,3
2015,4
2016,2
2016,3
2016,17
2017,2
2017,4
2017,14
2018,1
2018,2
2018,6
2019,7
2019,0
2019,6
2020,6
2020,5
2021,0
2021,12
2022,6
2023,8
2023,6
2023,11
2023,9
2024,6
2024,11
2025,6
2025,5
2026,10
2026,9
2027,3
2027,8
2028,7
2028,6
2028,13
2032,2
2032,3
2033,0
2033,1
2033,2
2033,4
2034,2
2034,12
2035,2
2035,3
2036,2
2036,3
2037,0
2037,2
2037,3
2038,2
2038,3
2038,12
2040,2
2040,3
2041,7
2041,0
2041,2
2041,3
2042,2
2042,3
2043,0
2043,2
2043,4
2044,3
2044,4
2046,0
2046,2
2046,12
2048,7
2048,1
2048,2
2048,8
2050,0
2050,2
2050,3
2051,0
2051,2
2051,3
2052,2
2052,3
2052,4
2052,10
2053,2
2053,3
2053,12
2054,0
2054,2
2054,3
2054,4
2054,12
2055,7
2055,3
2055,17
2056,0
2056,2
2057,0
2057,2
2058,7
2058,8
2058,6
2058,11
2058,9
2059,2
2059,3
2059,5
2060,3
2064,15
2065,3
2065,6
2065,4
2065,5
2066,18
2067,6
2067,5
2067,13
2068,6
2068,4
2068,11
2069,6
2070,6
2070,5
2070,17
2071,6
2072,3
2073,3
2074,8
2074,6
2074,5
2075,6
2075,13
2076,6
2076,11
2076,9
2077,0
2077,2
2078,1
2078,2
2078,3
2078,14
2080,1
2080,2
2080,3
2080,5
2081,1
2081,2
2081,3
2081,14
2081,5
2082,2
2082,3
2083,2
2083,3
2083,14
2084,2
2084,14
2085,0
2085,1
2085,2
2087,1
2087,2
2087,4
2087,14
2088,0
2088,3
2088,14
2089,0
2089,1
2089,2
2090,0
2090,1
2090,2
2090,8
2090,6
2091,2
2091,12
2092,0
2092,1
2092,2
2092,4
2092,14
2092,5
2093,0
2093,2
2093,4
2094,7
2094,0
2094,12
2095,2
2095,3
2096,1
2096,2
2096,14
2097,2
2097,6
2097,4
2097,11
2097,9
2098,2
2098,3
2099,0
2099,1
2099,2
2099,14
2100,3
2100,4
2100,5
2102,1
2102,2
2102,3
2102,14
2103,0
2103,2
2103,4
2103,17
2104,6
2105,7
2105,0
2105,12
2106,6
2106,13
2107,10
2107,9
2108,3
2108,5
2109,3
2110,3
2110,8
2110,9
2111,3
2112,8
2112,6
2114,6
2115,7
2115,0
2115,4
2116,0
2116,1
2116,2
2116,4
2117,6
2117,12
2118,9
2119,10
2120,6
2120,10
2121,10
2121,9
2122,10
2122,9
2123,1
2123,2
2123,3
2123,6
2123,4
2124,2
2124,3
2124,4
2125,3
2125,6
2125,5
2126,7
2126,8
2126,11
2126,9
2130,8
2130,6
2130,5
2131,6
2132,6
2133,0
2133,3
2134,3
2134,4
2134,12
2135,0
2135,2
2135,14
2136,3
2136,12
2137,1
2137,2
2138,0
2138,1
2138,2
2138,6
2138,4
2139,0
2139,1
2139,2
2139,6
2140,0
2140,4
2141,0
2141,1
2141,2
2141,3
2142,0
2142,1
2142,2
2142,14
2142,17
2143,0
2143,4
2143,5
2144,3
2144,5
2145,3
2145,6
2145,5
2146,6
2146,5
2147,0
2147,6
2147,4
2148,3
2148,4
2148,10
2149,3
2149,4
2149,10
2150,0
2150,3
2151,3
2152,2
2152,3
2153,7
2153,0
2154,6
2154,5
2155,3
2155,6
2156,3
2156,6
2156,5
2159,8
2159,10
2159,9
2160,6
2160,10
2160,9
2161,0
2161,2
2161,4
2162,0
2162,2
2162,4
2163,3
2163,10
2164,7
2164,3
2164,6
2164,10
2165,3
2165,6
2166,8
2166,6
2166,5
2166,9
2167,7
2167,10
2167,9
2169,3
2170,7
2170,3
2171,3
2171,6
2171,5
2172,3
2172,6
2174,3
2174,4
2175,6
2175,5
2176,8
2176,6
2176,9
2177,3
2177,9
2178,9
2179,9
2180,9
2181,6
2181,11
2181,5
2181,9
2182,6
2182,18
2182,9
2183,0
2183,6
2183,11
2183,9
2184,3
2184,11
2185,9
2186,8
2186,6
2186,18
2186,9
2187,11
2187,5
2187,9
2188,6
2190,6
2193,7
2193,0
2193,4
2194,7
2194,8
2194,6
2195,3
2196,7
2201,6
2202,6
2202,13
2203,8
2203,6
2203,9
2204,11
2204,9
2205,3
2205,5
2206,18
2206,11
2206,9
2207,6
2208,6
2208,11
2208,9
2210,9
2211,9
2212,6
2212,9
2226,6
2227,8
2227,6
2227,9
2231,6
2232,10
2232,11
2232,12
2232,9
2236,6
2239,3
2239,6
2240,6
2241,3
2243,3
2243,6
2243,5
2244,3
2244,5
2245,3
2245,6
2245,5
2247,3
2248,3
2248,6
2248,5
2249,3
2252,3
2252,6
2253,3
2253,4
2255,3
2256,10
2256,12
2257,3
2257,5
2259,3
2259,5
2260,8
2260,6
2261,3
2262,3
2262,6
2262,5
2263,6
2263,4
2263,9
2264,3
2264,8
2265,0
2265,3
2266,3
2266,5
2267,11
2267,9
2268,8
2268,6
2268,9
2269,6
2269,5
2271,6
2272,6
2273,7
2273,3
2273,8
2273,9
2275,7
2275,0
2275,12
2278,7
2278,8
2278,9
2279,10
2279,9
2280,8
2281,7
2281,8
2281,6
2282,3
2282,6
2283,6
2286,3
2287,10
2287,12
2287,9
2288,7
2288,10
2288,12
2288,9
2289,3
2289,8
2289,6
2290,3
2290,6
2291,6
2291,4
2291,5
2292,3
2292,5
2294,0
2294,1
2294,2
2294,3
2294,4
2295,3
2296,3
2297,0
2297,6
2297,4
2297,5
2298,9
2300,3
2301,3
2301,14
2302,3
2303,6
2303,14
2304,6
2306,3
2307,7
2307,8
2310,6
2311,12
2312,6
2313,6
2314,6
2315,3
2315,10
2315,9
2316,6
2316,4
2316,11
2316,5
2318,3
2318,6
2320,6
2320,9
2321,3
2321,6
2321,4
2322,7
2322,12
2322,13
2323,15
2324,3
2324,6
2324,5
2324,13
2325,3
2327,4
2327,10
2327,9
2328,10
2328,17
2329,8
2329,6
2330,3
2330,15
2331,3
2331,6
2331,5
2332,8
2332,6
2333,6
2334,7
2334,9
2335,3
2336,6
2337,6
2338,10
2338,11
2338,9
2339,3
2339,5
2340,5
2342,3
2342,6
2344,7
2344,0
2344,6
2344,9
2346,11
2346,12
2346,9
2347,6
2348,6
2349,3
2349,9
2350,3
2351,6
2352,3
2352,6
2353,7
2353,9
2354,1
2354,2
2354,3
2355,0
2355,1
2355,2
2355,3
2356,3
2357,6
2358,6
2358,13
2359,3
2360,6
2361,3
2362,6
2363,6
2363,10
2363,12
2364,7
2364,10
2364,12
2364,9
2365,7
2365,12
2366,7
2366,0
2366,4
2366,10
2367,0
2367,4
2367,5
2367,12
2367,9
2368,0
2368,12
2369,3
2369,6
2369,5
2370,7
2370,0
2370,6
2371,3
2371,8
2371,11
2372,3
2373,7
2373,0
2373,4
2374,3
2374,6
2375,3
2376,7
2376,0
2376,9
2377,10
2377,12
2378,3
2378,8
2379,3
2379,8
2380,3
2380,8
2381,3
2381,8
2382,3
2382,8
2383,3
2383,8
2384,0
2384,2
2384,6
2385,3
2385,5
2387,3
2387,8
2388,6
2388,5
2389,8
2389,10
2389,9
2390,3
2391,8
2391,6
2391,9
2392,2
2392,3
2392,6
2393,7
2393,6
2393,5
2393,12
2394,1
2394,14
2395,3
2395,6
2396,3
2396,6
2396,5
2398,3
2398,6
2399,0
2399,2
2399,4
2400,2
2400,6
2400,4
2401,17
2402,7
2402,0
2402,9
2403,7
2403,0
2403,6
2403,9
2404,7
2404,0
2404,9
2404,13
2405,7
2405,0
2405,3
2405,5
2406,7
2406,0
2406,3
2406,5
2407,3
2407,12
2408,3
2408,12
2409,7
2409,6
2410,7
2410,6
2411,7
2411,6
2412,7
2412,6
2413,3
2413,8
2413,11
2413,9
2414,7
2414,0
2414,2
2414,4
2414,11
2414,9
2415,6
2415,5
2416,3
2417,3
2417,6
2418,3
2419,6
2419,9
2420,6
2421,7
2421,0
2421,6
2422,7
2422,0
2422,2
2422,6
2423,3
2424,3
2424,5
2425,8
2427,7
2427,6
2427,13
2428,10
2428,12
2429,7
2429,0
2429,6
2429,4
2429,9
2430,0
2430,2
2430,6
2431,3
2431,6
2432,6
2433,6
2435,6
2436,3
2436,6
2436,13
2439,6
2442,6
2443,6
2443,5
2445,6
2446,10
2446,9
2447,3
2447,6
2448,10
2448,12
2450,0
2450,3
2450,12
2451,10
2453,6
2453,4
2454,10
2454,11
2454,12
2455,6
2455,10
2455,12
2455,9
2456,10
2456,12
2457,7
2457,3
2458,3
2458,8
2459,10
2460,10
2462,10
2463,3
2465,10
2467,8
2467,6
2467,11
2467,9
2468,7
2468,3
2468,5
2468,9
2469,3
2469,6
2470,0
2470,3
2471,7
2471,0
2471,3
2472,3
2473,3
2474,6
2475,7
2475,11
2475,9
2476,7
2476,13
2477,0
2478,3
2478,17
2481,6
2481,5
2482,3
2482,5
2483,0
2483,3
2483,9
2485,3
2485,5
2488,6
2488,10
2488,9
2490,7
2490,9
2491,3
2491,5
2492,3
2492,5
2493,6
2494,15
2495,1
2495,12
2496,3
2496,5
2497,5
2498,3
2498,12
2500,3
2501,6
2502,3
2502,8
2503,6
2504,3
2504,6
2505,6
2505,11
2505,9
2506,3
2506,6
2506,5
2511,8
2511,18
2512,6
2513,10
2514,3
2514,10
2515,10
2516,10
2517,10
2518,3
2520,6
2521,7
2521,6
2521,9
2522,6
2523,6
2523,9
2524,7
2524,0
2524,6
2524,9
2525,7
2525,10
2525,12
2526,12
2527,7
2527,12
2527,9
2527,17
2528,7
2528,0
2528,12
2529,7
2529,6
2529,12
2530,7
2530,12
2531,7
2531,12
2532,7
2532,12
2533,7
2533,12
2534,7
2535,7
2535,6
2535,9
2537,0
2538,15
2539,3
2540,7
2540,8
2540,6
2540,9
2541,6
2542,3
2542,8
2542,9
2544,6
2544,5
2546,6
2548,10
2549,7
2549,12
2550,10
2550,9
2551,6
2551,10
2551,9
2552,3
2553,10
2553,12
2553,9
2554,10
2554,12
2554,9
2555,3
2557,6
2557,9
2558,3
2558,5
2559,1
2559,2
2560,10
2560,9
2561,8
2561,9
2563,6
2565,6
2565,14
2565,5
2566,1
2566,2
2567,3
2568,7
2568,8
2570,6
2570,5
2571,7
2571,12
2571,9
2572,3
2572,5
2573,6
2573,14
2574,3
2575,6
2577,3
2577,6
2579,8
2579,11
2579,9
2580,3
2580,8
2581,3
2581,5
2582,7
2582,3
2583,3
2583,6
2585,6
2585,5
2586,3
2586,8
2586,9
2587,3
2587,8
2587,6
2589,3
2589,6
2589,5
2590,6
2593,3
2594,6
2594,5
2594,12
2594,9
2596,3
2596,6
2597,3
2597,5
2598,3
2599,3
2600,7
2600,12
2600,9
2605,8
2605,9
2606,3
2606,10
2607,6
2607,5
2609,6
2611,6
2612,6
2612,18
2613,3
2613,10
2613,12
2614,7
2614,10
2614,12
2615,0
2615,12
2616,7
2616,8
2617,7
2617,0
2617,3
2617,4
2617,10
2617,9
2618,3
2620,6
2620,5
2622,3
2622,4
2623,3
2624,6
2624,4
2625,7
2625,0
2625,8
2625,12
2625,9
2628,7
2628,0
2628,12
2629,3
2629,5
2630,6
2632,0
2632,6
2632,11
2633,10
2633,5
2634,10
2639,6
2640,7
2640,0
2640,12
2641,7
2641,12
2642,7
2642,0
2642,12
2643,7
2643,0
2643,12
2644,10
2648,6
2648,10
2648,12
2651,10
2652,10
2654,6
2654,4
2654,10
2655,10
2656,10
2656,12
2657,3
2657,10
2657,14
2657,12
2659,3
2659,15
2660,10
2660,12
2661,12
2662,7
2662,6
2662,12
2664,10
2664,12
2664,9
2665,12
2668,10
2668,12
2669,13
2670,13
2671,3
2671,5
2672,6
2672,12
2672,9
2674,6
2674,4
2676,6
2676,9
2677,15
2677,14
2681,3
2681,5
2681,12
2682,6
2683,7
2683,0
2683,3
2686,6
2686,11
2687,0
2687,1
2687,2
2687,6
2688,8
2688,6
2688,11
2688,9
2690,3
2690,5
2691,6
2692,7
2692,8
2693,15
2694,3
2695,6
2696,3
2697,3
2697,6
2697,5
2698,12
2699,3
2699,10
2700,1
2700,3
2700,14
2701,7
2701,3
2701,12
2701,17
2702,6
2706,3
2706,5
2707,9
2708,5
2709,2
2709,3
2710,6
2710,10
2710,9
2712,6
2712,11
2712,9
2713,10
2713,9
2716,7
2716,3
2716,12
2717,3
2717,4
2717,12
2718,3
2719,10
2719,9
2720,7
2720,0
2720,2
2720,3
2722,7
2722,10
2722,12
2722,9
2723,7
2723,3
2723,4
2724,3
2724,5
2725,6
2726,8
2726,18
2727,8
2727,18
2728,7
2728,6
2728,5
2728,13
2729,6
2729,5
2730,6
2730,5
2730,13
2731,8
2731,6
2732,6
2732,5
2733,0
2733,3
2733,5
2734,0
2734,6
2734,9
2735,7
2735,0
2735,3
2735,4
2735,11
2736,3
2737,7
2737,6
2737,9
2738,3
2738,6
2739,6
2740,10
2740,12
2741,7
2741,8
2741,9
2742,3
2742,6
2743,6
2744,6
2745,6
2746,3
2746,10
2746,14
2747,3
2747,10
2748,7
2748,0
2748,3
2749,6
2749,11
2750,3
2750,6
2751,3
2751,6
2752,3
2752,11
2754,10
2757,6
2759,3
2761,0
2761,1
2761,2
2761,6
2761,12
2762,6
2762,10
2762,11
2763,7
2763,11
2764,8
2764,6
2764,5
2764,9
2765,3
2765,6
2766,3
2766,6
2769,8
2769,6
2770,3
2771,6
2772,3
2774,3
2774,5
2775,6
2779,3
2782,10
2784,10
2786,3
2787,10
2788,3
2789,10
2790,10
2790,9
2791,3
2792,3
2793,3
2793,10
2793,5
2793,9
2794,0
2794,3
2794,5
2795,3
2796,3
2797,3
2797,6
2797,4
2797,5
2798,2
2798,3
2799,3
2800,0
2800,1
2800,2
2800,6
2800,4
2801,6
2801,5
2802,7
2802,6
2802,5
2802,9
2803,8
2803,6
2803,11
2803,5
2803,9
2804,2
2804,3
2805,3
2805,5
2806,3
2806,9
2807,7
2807,12
2808,7
2808,12
2810,1
2810,10
2810,11
2810,9
2812,7
2812,9
2813,15
2815,7
2815,13
2816,7
2816,13
2817,7
2818,7
2818,13
2819,6
2819,11
2819,5
2819,9
2820,6
2822,0
2822,5
2824,15
2824,6
2826,7
2826,0
2826,4
2827,10
2827,12
2827,9
2828,2
2828,3
2829,3
2835,7
2835,0
2835,3
2835,9
2836,3
2837,3
2837,5
2839,6
2840,6
2840,9
2841,10
2841,11
2841,9
2843,3
2843,5
2844,6
2844,11
2846,0
2846,2
2846,3
2846,6
2847,0
2847,6
2847,5
2848,6
2851,0
2851,12
2851,9
2852,6
2856,9
2857,0
2857,1
2857,3
2857,4
2857,14
2858,6
2858,5
2859,15
2859,14
2860,3
2861,3
2861,6
2862,6
2863,0
2863,3
2863,14
2865,3
2866,6
2867,3
2867,10
2867,9
2868,10
2870,3
2871,0
2871,6
2871,9
2872,0
2872,4
2874,3
2874,14
2874,5
2875,6
2875,11
2875,5
2876,1
2876,2
2876,4
2877,14
2878,10
2879,7
2879,0
2879,3
2880,7
2880,0
2880,3
2881,7
2881,8
2881,6
2881,9
2882,6
2883,3
2883,6
2884,3
2884,5
2885,6
2885,5
2886,2
2886,3
2887,7
2887,3
2888,3
2888,5
2889,3
2889,6
2890,7
2890,0
2890,3
2890,6
2890,13
2891,3
2892,7
2892,6
2893,7
2893,0
2893,6
2894,6
2894,5
2896,17
2897,3
2897,13
2898,10
2898,11
2899,0
2899,1
2899,2
2900,10
2900,12
2901,10
2901,12
2902,10
2902,11
2902,9
2903,10
2903,9
2905,7
2905,0
2905,6
2906,6
2906,5
2907,3
2908,6
2912,8
2912,6
2912,9
2915,3
2916,7
2916,0
2916,12
2916,9
2917,8
2917,9
2918,3
2919,6
2919,5
2919,13
2921,17
2922,8
2922,6
2922,17
2924,7
2924,3
2925,6
2926,3
2926,6
2927,6
2927,5
2928,6
2929,6
2929,5
2930,15
2931,3
2931,8
2931,6
2931,4
2932,6
2935,3
2935,5
2936,0
2936,3
2936,5
2937,3
2939,6
2939,9
2940,6
2940,18
2940,11
2940,5
2941,14
2941,5
2941,13
2942,6
2942,5
2943,6
2943,5
2944,7
2944,6
2944,13
2946,3
2946,14
2947,7
2947,0
2947,9
2948,7
2948,0
2948,9
2949,7
2949,0
2949,9
2950,0
2950,6
2950,5
2951,7
2951,17
2952,8
2952,6
2952,9
2953,2
2953,3
2956,7
2956,8
2956,9
2959,7
2959,8
2959,6
2959,9
2961,3
2961,6
2962,3
2962,5
2964,6
2965,7
2966,0
2966,6
2967,6
2967,9
2968,0
2968,3
2968,4
2968,12
2969,6
2969,5
2970,0
2970,6
2971,6
2971,4
2971,14
2972,6
2972,13
2973,3
2973,8
2973,6
2974,10
2974,9
2975,3
2975,6
2976,6
2977,3
2977,6
2978,3
2978,5
2979,6
2982,10
2982,9
2983,9
2984,15
2985,7
2985,8
2985,6
2985,12
2985,9
2986,7
2986,8
2986,12
2986,9
2987,0
2987,1
2987,2
2987,3
2987,8
2987,4
2987,11
2988,6
2989,7
2989,0
2989,9
2990,7
2990,0
2990,9
2991,7
2991,0
2991,9
2992,10
2992,9
2993,7
2993,0
2993,9
2995,10
2995,9
2996,6
2997,3
2997,6
2997,4
3000,7
3000,0
3000,1
3000,6
3000,4
3002,15
3003,3
3003,6
3003,5
3003,13
3004,3
3004,5
3005,9
3006,6
3006,9
3007,15
3008,6
3008,12
3010,6
3011,6
3013,3
3013,10
3014,3
3015,9
3016,10
3017,10
3018,3
3018,10
3018,12
3019,8
3019,6
3020,7
3020,6
3021,10
3022,3
3022,13
3024,10
3024,12
3028,3
3029,7
3029,6
3030,7
3030,0
3031,3
3032,7
3032,6
3032,12
3032,9
3033,3
3033,12
3034,0
3034,1
3034,2
3034,3
3034,14
3035,3
3035,6
3035,13
3036,0
3036,6
3037,17
3038,6
3039,3
3040,3
3041,3
3042,3
3043,3
3044,11
3044,5
3044,9
3045,3
3045,6
3046,3
3046,5
3048,3
3051,3
3051,6
3052,0
3052,3
3052,4
3053,6
3053,13
3054,0
3054,1
3054,2
3054,4
3054,12
3055,9
3056,8
3056,6
3056,9
3057,3
3060,3
3060,6
3060,14
3061,3
3061,14
3062,7
3062,6
3062,13
3063,6
3063,9
3064,6
3064,9
3066,7
3066,6
3066,13
3067,3
3067,6
3068,6
3068,11
3070,0
3070,3
3070,12
3071,3
3071,6
3072,3
3072,5
3073,6
3073,5
3074,17
3075,6
3075,10
3076,3
3077,15
3078,6
3079,3
3079,6
3079,5
3081,4
3081,10
3081,11
3081,5
3082,7
3082,0
3082,9
3083,6
3086,2
3086,3
3086,4
3086,14
3087,3
3087,4
3087,5
3088,3
3088,4
3089,6
3090,6
3091,6
3091,13
3093,6
3093,17
3094,6
3094,5
3095,6
3096,3
3097,3
3097,6
3097,5
3098,6
3099,3
3099,6
3099,5
3100,6
3101,6
3101,9
3102,8
3102,5
3102,9
3103,6
3103,5
3104,7
3104,3
3104,8
3104,9
3105,6
3105,11
3106,6
3106,5
3107,7
3107,6
3108,3
3108,6
3108,4
3108,5
3109,6
3111,6
3112,6
3113,7
3113,4
3113,10
3113,11
3113,9
3114,0
3114,1
3114,2
3114,3
3114,4
3115,6
3117,6
3117,5
3117,13
3120,3
3125,6
3127,3
3127,6
3129,3
3129,6
3130,3
3130,8
3130,6
3132,3
3132,6
3134,6
3134,13
3135,6
3138,6
3141,6
3142,15
3142,14
3143,6
3143,13
3145,6
3146,3
3147,8
3147,6
3148,6
3150,6
3150,9
3152,6
3153,7
3153,0
3153,4
3155,6
3155,5
3156,6
3156,5
3156,12
3157,2
3157,3
3157,4
3158,6
3159,1
3159,2
3159,14
3159,16
3160,6
3161,6
3161,5
3162,3
3162,6
3163,3
3163,6
3163,14
3165,7
3165,6
3167,3
3167,6
3168,0
3168,6
3169,8
3169,6
3169,9
3171,6
3173,6
3174,3
3174,6
3175,0
3175,3
3175,12
3176,6
3176,11
3176,9
3177,3
3178,6
3179,6
3181,6
3182,15
3183,6
3185,6
3186,6
3189,2
3189,6
3190,0
3190,12
3190,9
3192,6
3194,6
3194,5
3196,6
3196,13
3197,7
3197,8
3197,5
3197,9
3198,8
3198,6
3200,3
3200,6
3201,6
3203,9
3204,7
3204,11
3204,9
3206,5
3208,7
3208,3
3210,3
3210,6
3210,5
3211,6
3213,1
3213,2
3214,6
3217,6
3219,11
3219,9
3221,6
3223,6
3224,6
3225,3
3225,5
3230,9
3235,3
3238,9
3240,3
3241,3
3243,3
3244,3
3244,5
3246,6
3247,3
3247,8
3248,3
3249,6
3249,9
3250,6
3251,6
3251,11
3252,6
3253,3
3254,3
3255,3
3255,6
3256,7
3256,8
3256,6
3256,9
3257,6
3257,5
3257,9
3258,3
3258,4
3259,0
3259,6
3259,5
3260,6
3261,3
3261,6
3261,5
3262,8
3262,6
3262,11
3262,9
3263,3
3263,6
3264,7
3264,3
3264,10
3265,7
3265,8
3265,6
3265,9
3266,3
3266,8
3266,6
3266,9
3267,7
3267,8
3267,9
3267,17
3268,7
3268,3
3269,6
3269,5
3269,12
3270,3
3270,6
3270,5
3271,6
3272,8
3272,6
3273,3
3273,10
3273,11
3273,9
3274,6
3274,9
3275,7
3275,8
3275,6
3275,9
3276,3
3280,10
3281,15
3283,7
3284,3
3284,11
3284,5
3285,0
3285,6
3286,3
3287,1
3287,2
3289,6
3294,10
3295,6
3296,6
3298,8
3298,6
3298,9
3299,3
3299,6
3300,10
3300,12
3300,9
3301,3
3301,8
3302,3
3303,15
3306,3
3307,3
3307,6
3307,5
3308,3
3308,6
3310,3
3310,6
3313,3
3315,14
3316,7
3316,9
3317,3
3317,6
3323,3
3323,8
3324,3
3325,3
3325,6
3326,3
3326,12
3327,15
3328,8
3328,6
3329,6
3329,5
3330,6
3330,5
3331,6
3334,8
3334,6
3334,18
3334,9
3338,15
3341,3
3342,6
3342,13
3344,10
3345,0
3345,2
3347,0
3347,6
3350,6
3353,3
3353,5
3354,12
3355,4
3355,10
3355,11
3355,9
3357,6
3357,5
3358,3
3358,6
3358,4
3358,5
3359,3
3359,6
3360,6
3360,5
3361,3
3361,6
3361,5
3362,8
3362,6
3363,3
3363,6
3364,8
3364,18
3365,6
3365,17
3368,5
3368,17
3370,6
3370,9
3372,7
3372,13
3374,6
3378,6
3379,6
3384,7
3384,8
3385,3
3386,6
3386,11
3386,9
3387,3
3387,11
3388,2
3388,3
3389,7
3389,0
3390,0
3390,8
3390,6
3390,5
3391,3
3392,3
3393,3
3393,4
3393,5
3394,3
3394,5
3395,3
3396,0
3396,2
3396,3
3396,14
3397,2
3397,3
3398,2
3398,3
3398,14
3400,0
3400,1
3400,2
3400,4
3401,0
3401,12
3402,3
3402,6
3402,5
3403,6
3403,9
3404,7
3404,6
3405,7
3405,6
3406,7
3406,0
3406,6
3406,13
3408,6
3409,6
3409,9
3410,3
3410,6
3412,0
3412,2
3412,6
3414,6
3414,5
3414,13
3415,6
3417,0
3417,3
3418,0
3418,8
3418,6
3420,6
3420,9
3421,3
3422,3
3422,5
3423,6
3424,6
3425,6
3425,14
3426,6
3426,5
3428,6
3429,1
3429,3
3430,7
3430,8
3430,6
3431,7
3431,6
3432,7
3432,6
3433,7
3433,6
3434,7
3434,6
3435,8
3435,6
3435,18
3436,6
3436,5
3438,7
3438,2
3438,3
3438,4
3438,12
3439,7
3439,2
3439,4
3440,7
3440,0
3440,2
3440,3
3440,4
3441,7
3441,6
3441,13
3442,7
3442,8
3442,6
3444,7
3445,11
3445,9
3446,3
3446,6
3447,6
3448,3
3448,6
3448,13
3449,6
3450,3
3451,6
3452,7
3452,8
3452,5
3452,9
3453,6
3453,5
3454,3
3454,5
3455,6
3455,9
3456,6
3459,6
3459,10
3461,0
3461,6
3461,9
3462,3
3462,6
3462,5
3466,3
3466,4
3467,6
3467,17
3468,6
3469,6
3470,0
3470,6
3471,0
3471,6
3471,12
3473,3
3474,12
3474,9
3475,6
3475,5
3476,10
3476,11
3477,3
3477,6
3478,6
3479,0
3479,4
3479,5
3480,6
3480,5
3481,3
3481,6
3481,5
3483,1
3483,2
3484,9
3489,0
3489,3
3489,4
3492,0
3492,3
3492,5
3494,0
3494,6
3494,17
3496,6
3497,3
3498,6
3499,6
3499,10
3499,9
3500,3
3500,6
3501,3
3501,5
3502,6
3503,6
3503,11
3503,12
3504,3
3504,6
3505,6
3505,11
3505,9
3506,3
3506,6
3507,3
3508,7
3508,0
3508,6
3508,9
3508,17
3510,6
3510,9
3511,3
3512,6
3512,5
3513,6
3513,9
3514,6
3515,3
3515,5
3516,3
3516,4
3516,5
3519,7
3519,6
3519,13
3521,3
3521,6
3524,3
3524,5
3525,3
3526,3
3526,6
3527,7
3527,12
3527,9
3528,6
3528,5
3529,8
3529,9
3531,3
3531,6
3531,5
3534,6
3535,8
3535,10
3535,11
3535,9
3536,3
3536,6
3536,5
3537,3
3537,6
3538,3
3539,15
3543,3
3543,6
3544,3
3545,6
3545,14
3546,6
3546,10
3546,9
3548,3
3548,6
3549,3
3549,14
3549,5
3550,10
3551,8
3551,6
3551,9
3552,3
3553,6
3553,9
3554,6
3554,5
3555,7
3555,9
3555,13
3556,6
3556,5
3557,11
3557,9
3559,3
3559,6
3559,5
3563,7
3563,10
3564,2
3564,3
3565,3
3565,6
3566,3
3566,6
3567,3
3567,6
3567,5
3568,3
3568,5
3569,3
3569,6
3571,3
3571,6
3572,10
3572,12
3573,10
3573,12
3574,10
3574,12
3576,7
3576,10
3576,12
3577,6
3577,5
3578,7
3578,0
3578,6
3580,6
3581,3
3584,7
3584,6
3584,5
3584,9
3586,6
3586,5
3587,10
3590,3
3590,6
3591,3
3591,6
3592,1
3592,12
3593,7
3593,12
3594,6
3594,14
3596,3
3597,3
3598,8
3598,6
3598,5
3598,9
3599,3
3599,14
3604,14
3606,3
3606,14
3606,5
3608,0
3608,3
3609,15
3614,3
3614,5
3615,0
3615,1
3615,2
3616,3
3616,5
3617,3
3618,3
3618,8
3619,3
3622,3
3623,7
3623,0
3623,9
3624,7
3624,0
3624,3
3624,17
3625,15
3626,3
3627,10
3627,9
3628,7
3628,6
3628,5
3628,13
3629,0
3629,3
3629,5
3632,3
3632,8
3633,7
3633,0
3633,5
3633,9
3634,9
3635,7
3635,0
3635,9
3637,6
3638,7
3638,0
3638,12
3638,9
3639,7
3639,0
3639,9
3640,3
3640,6
3641,6
3643,7
3643,6
3643,13
3646,3
3648,10
3648,12
3649,6
3652,10
